Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Проект дома №62-43DL площадью 147 м²,https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/62-43DL.jpg,Проекты частных домов,,"Готовый проект дома №62-43DL площадью 147 м²: 1 этаж, габариты 11.78×15.7 м, материал стен — газобетон. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/62-43DL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9322_62-43DL_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 62-43DL, проект дома 147 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №36-18 площадью 455,3 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/36-18.jpg,Проекты частных домов,,"Готовый проект дома №36-18 площадью 455,3 м²: 2 этажа, габариты 19.34×23.07 м, материал стен — кирпич. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/36-18?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9323_36-18_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 36-18, проект дома 455,3 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №62-07AF площадью 218,8 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/62-07AF.jpg,Проекты частных домов,,"Готовый проект дома №62-07AF площадью 218,8 м²: 2 этажа, габариты 12.2×13.95 м, материал стен — газобетон. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/62-07AF?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9324_62-07AF_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 62-07AF, проект дома 218,8 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №54-96 площадью 275,5 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/54-96.jpg,Проекты частных домов,,"Готовый проект дома №54-96 площадью 275,5 м²: 2 этажа, габариты 15.2×16.7 м, материал стен — газобетон. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/54-96?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9325_54-96_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 54-96, проект дома 275,5 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №57-07JK1 площадью 133,05 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/57-07JK1.jpg,Проекты частных домов,,"Готовый проект дома №57-07JK1 площадью 133,05 м²: 2 этажа, габариты 8.41×11.81 м, материал стен — кирпич. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-07JK1?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9326_57-07JK1_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 57-07JK1, проект дома 133,05 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №46-09AX площадью 158,9 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/46-09AX.jpg,Проекты частных домов,,"Готовый проект дома №46-09AX площадью 158,9 м²: 1 этаж, габариты 14.16×20.13 м, материал стен — блоки из ракушечника 400. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/46-09AX?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9327_46-09AX_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 46-09AX, проект дома 158,9 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, блоки из ракушечника 400, catalog-plans.ru"
"Проект дома №46-08FGL площадью 318,65 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/46-08FGL.jpg,Проекты частных домов,,"Готовый проект дома №46-08FGL площадью 318,65 м²: 2 этажа, габариты 14.49×26.4 м, материал стен — газобетон. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/46-08FGL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9328_46-08FGL_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 46-08FGL, проект дома 318,65 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №59-97L площадью 150,6 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/59-97L.jpg,Проекты частных домов,,"Готовый проект дома №59-97L площадью 150,6 м²: 2 этажа, габариты 10.68×11.8 м, материал стен — газобетон. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/59-97L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9329_59-97L_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 59-97L, проект дома 150,6 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №46-31AK1 площадью 526,85 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/46-31AK1.jpg,Проекты частных домов,,"Готовый проект дома №46-31AK1 площадью 526,85 м²: 2 этажа, габариты 18.44×45.66 м, материал стен — монолитный каркас. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/46-31AK1?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9330_46-31AK1_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 46-31AK1, проект дома 526,85 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, монолитный каркас, catalog-plans.ru"
"Проект дома №68-07 площадью 223,75 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/68-07.jpg,Проекты частных домов,,"Готовый проект дома №68-07 площадью 223,75 м²: 1 этаж, габариты 18.9×18.9 м, материал стен — газобетон. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/68-07?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9331_68-07_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 68-07, проект дома 223,75 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №68-25M площадью 465,86 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/68-25M.jpg,Проекты частных домов,,"Готовый проект дома №68-25M площадью 465,86 м²: 2 этажа, габариты 20×21.34 м, материал стен — монолитный каркас. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/68-25M?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9332_68-25M_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 68-25M, проект дома 465,86 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, монолитный каркас, catalog-plans.ru"
"Проект дома №57-12ABK2L площадью 260,17 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/57-12ABK2L.jpg,Проекты частных домов,,"Готовый проект дома №57-12ABK2L площадью 260,17 м²: 3 этажа, габариты 11.49×12.59 м, материал стен — кирпич. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-12ABK2L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9333_57-12ABK2L_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 57-12ABK2L, проект дома 260,17 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №58-92XL площадью 155,79 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/58-92XL.jpg,Проекты частных домов,,"Готовый проект дома №58-92XL площадью 155,79 м²: 2 этажа, габариты 10.86×13.58 м, материал стен — газобетон. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/58-92XL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9334_58-92XL_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 58-92XL, проект дома 155,79 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №57-60HL площадью 211,36 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/57-60HL.jpg,Проекты частных домов,,"Готовый проект дома №57-60HL площадью 211,36 м²: 2 этажа, габариты 12.46×13.28 м, материал стен — газобетон. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-60HL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9335_57-60HL_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 57-60HL, проект дома 211,36 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №40-20G площадью 305,73 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/40-20G.jpg,Проекты частных домов,,"Готовый проект дома №40-20G площадью 305,73 м²: 2 этажа, габариты 11.2×14.46 м, материал стен — газобетон. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/40-20G?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9336_40-20G_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 40-20G, проект дома 305,73 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №45-64NZBK2 площадью 218,17 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/45-64NZBK2.jpg,Проекты частных домов,,"Готовый проект дома №45-64NZBK2 площадью 218,17 м²: 2 этажа, габариты 11.78×13.81 м, материал стен — кирпич. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/45-64NZBK2?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9337_45-64NZBK2_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 45-64NZBK2, проект дома 218,17 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №57-60NCKL площадью 251,56 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/57-60NCKL.jpg,Проекты частных домов,,"Готовый проект дома №57-60NCKL площадью 251,56 м²: 2 этажа, габариты 14.435×12.54 м, материал стен — кирпич. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-60NCKL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9338_57-60NCKL_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 57-60NCKL, проект дома 251,56 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №45-64TAML площадью 279,45 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/45-64TAML.jpg,Проекты частных домов,,"Готовый проект дома №45-64TAML площадью 279,45 м²: 1 этаж, габариты 18.57×27.24 м, материал стен — монолитный каркас. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/45-64TAML?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9339_45-64TAML_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 45-64TAML, проект дома 279,45 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, монолитный каркас, catalog-plans.ru"
"Проект дома №33-23 площадью 146,3 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/33-23.jpg,Проекты частных домов,,"Готовый проект дома №33-23 площадью 146,3 м²: 2 этажа, габариты 10.9×16.2 м, материал стен — кирпич. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/33-23?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9340_33-23_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 33-23, проект дома 146,3 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №62-20AK1 площадью 190,9 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/62-20AK1.jpg,Проекты частных домов,,"Готовый проект дома №62-20AK1 площадью 190,9 м²: 2 этажа, габариты 12.22×13.86 м, материал стен — кирпич. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/62-20AK1?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9341_62-20AK1_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 62-20AK1, проект дома 190,9 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №45-51BL площадью 190,86 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/45-51BL.jpg,Проекты частных домов,,"Готовый проект дома №45-51BL площадью 190,86 м²: 2 этажа, габариты 12.07×15.94 м, материал стен — керамзитобетон. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/45-51BL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9342_45-51BL_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 45-51BL, проект дома 190,86 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, керамзитобетон, catalog-plans.ru"
Проект дома №35-74 площадью 349 м²,https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/35-74.jpg,Проекты частных домов,,"Готовый проект дома №35-74 площадью 349 м²: 3 этажа, габариты 19.5×21.3 м, материал стен — кирпич. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/35-74?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9343_35-74_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 35-74, проект дома 349 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, кирпич, catalog-plans.ru"
Проект дома №91-31K3L площадью 14 м²,https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/91-31K3L.jpg,Проекты частных домов,,"Готовый проект дома №91-31K3L площадью 14 м²: 1 этаж, габариты 4×6 м, материал стен — кирпич. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/91-31K3L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9344_91-31K3L_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 91-31K3L, проект дома 14 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №71-08AG площадью 162,63 м²",https://raw.githubusercontent.com/nemchenik/test/71aeafab72585981d8bac0d254113fba50d6af68/pinterest/generated_batch_50_arctic_frost_static/71-08AG.jpg,Проекты частных домов,,"Готовый проект дома №71-08AG площадью 162,63 м²: 1 этаж, габариты 13.7×15.1 м, материал стен — газобетон. На карточке показана архитектурная визуализация и основные характеристики. Сохраните проект для вдохновения и откройте каталог, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/71-08AG?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_arctic_frost_static_batch_50&utm_content=pin_9345_71-08AG_arctic&utm_term=proekty-chastnyh-domov,,"проект дома 71-08AG, проект дома 162,63 м², готовый проект дома, архитектурная визуализация, характеристики дома, частный дом, газобетон, catalog-plans.ru"
