Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"Одноэтажные дома с планировкой: проект №46-09FT, 122,37 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_67_raw_visual_plans_one_storey/46-09FT.jpg,Одноэтажные дома с планировкой,,"Одноэтажные дома с планировкой — готовый проект №46-09FT площадью 122,37 м². Характеристики: 1 этаж, габариты 11.4×14.7 м, материал стен — газобетон. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/46-09FT?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_one_storey_batch_67&utm_content=pin_12717_46-09FT_plans&utm_term=proekty-domov-s-planirovkami,,"одноэтажные дома с планировкой, проект дома 46-09FT, дом 122,37 м², 1 этаж, планировка дома, планы этажей, готовый проект дома, газобетон, catalog-plans.ru"
"Двухэтажные дома с планировкой: проект №62-71NA, 288,86 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_68_raw_visual_plans_two_storey/62-71NA.jpg,Двухэтажные дома с планировкой,,"Двухэтажные дома с планировкой — готовый проект №62-71NA площадью 288,86 м². Характеристики: 2 этажа, габариты 15.11×14.87 м, материал стен — монолитный каркас. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/62-71NA?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_two_storey_batch_68&utm_content=pin_12917_62-71NA_plans&utm_term=proekty-domov-s-planirovkami,,"двухэтажные дома с планировкой, проект дома 62-71NA, дом 288,86 м², 2 этажа, планировка дома, планы этажей, готовый проект дома, монолитный каркас, catalog-plans.ru"
"Одноэтажные дома с планировкой: проект №33-21, 150 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_67_raw_visual_plans_one_storey/33-21.jpg,Одноэтажные дома с планировкой,,"Одноэтажные дома с планировкой — готовый проект №33-21 площадью 150 м². Характеристики: 1 этаж, габариты 12×18 м, материал стен — кирпич. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/33-21?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_one_storey_batch_67&utm_content=pin_12718_33-21_plans&utm_term=proekty-domov-s-planirovkami,,"одноэтажные дома с планировкой, проект дома 33-21, дом 150 м², 1 этаж, планировка дома, планы этажей, готовый проект дома, кирпич, catalog-plans.ru"
"Двухэтажные дома с планировкой: проект №62-71B, 180,28 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_68_raw_visual_plans_two_storey/62-71B.jpg,Двухэтажные дома с планировкой,,"Двухэтажные дома с планировкой — готовый проект №62-71B площадью 180,28 м². Характеристики: 2 этажа, габариты 11.06×11.06 м, материал стен — газобетон. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/62-71B?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_two_storey_batch_68&utm_content=pin_12918_62-71B_plans&utm_term=proekty-domov-s-planirovkami,,"двухэтажные дома с планировкой, проект дома 62-71B, дом 180,28 м², 2 этажа, планировка дома, планы этажей, готовый проект дома, газобетон, catalog-plans.ru"
"Одноэтажные дома с планировкой: проект №46-09FNKL, 138,01 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_67_raw_visual_plans_one_storey/46-09FNKL.jpg,Одноэтажные дома с планировкой,,"Одноэтажные дома с планировкой — готовый проект №46-09FNKL площадью 138,01 м². Характеристики: 1 этаж, габариты 13.67×17.6 м, материал стен — кирпич. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/46-09FNKL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_one_storey_batch_67&utm_content=pin_12719_46-09FNKL_plans&utm_term=proekty-domov-s-planirovkami,,"одноэтажные дома с планировкой, проект дома 46-09FNKL, дом 138,01 м², 1 этаж, планировка дома, планы этажей, готовый проект дома, кирпич, catalog-plans.ru"
"Двухэтажные дома с планировкой: проект №59-97DL, 163,07 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_68_raw_visual_plans_two_storey/59-97DL.jpg,Двухэтажные дома с планировкой,,"Двухэтажные дома с планировкой — готовый проект №59-97DL площадью 163,07 м². Характеристики: 2 этажа, габариты 10.7×14.2 м, материал стен — газобетон. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/59-97DL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_two_storey_batch_68&utm_content=pin_12919_59-97DL_plans&utm_term=proekty-domov-s-planirovkami,,"двухэтажные дома с планировкой, проект дома 59-97DL, дом 163,07 м², 2 этажа, планировка дома, планы этажей, готовый проект дома, газобетон, catalog-plans.ru"
"Одноэтажные дома с планировкой: проект №14-13A, 173,86 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_67_raw_visual_plans_one_storey/14-13A.jpg,Одноэтажные дома с планировкой,,"Одноэтажные дома с планировкой — готовый проект №14-13A площадью 173,86 м². Характеристики: 1 этаж, габариты 15.6×23.45 м, материал стен — дерево. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/14-13A?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_one_storey_batch_67&utm_content=pin_12720_14-13A_plans&utm_term=proekty-domov-s-planirovkami,,"одноэтажные дома с планировкой, проект дома 14-13A, дом 173,86 м², 1 этаж, планировка дома, планы этажей, готовый проект дома, дерево, catalog-plans.ru"
"Двухэтажные дома с планировкой: проект №61-30L, 407,7 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_68_raw_visual_plans_two_storey/61-30L.jpg,Двухэтажные дома с планировкой,,"Двухэтажные дома с планировкой — готовый проект №61-30L площадью 407,7 м². Характеристики: 2 этажа, габариты 18.89×29.2 м, материал стен — газобетон. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/61-30L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_two_storey_batch_68&utm_content=pin_12920_61-30L_plans&utm_term=proekty-domov-s-planirovkami,,"двухэтажные дома с планировкой, проект дома 61-30L, дом 407,7 м², 2 этажа, планировка дома, планы этажей, готовый проект дома, газобетон, catalog-plans.ru"
"Одноэтажные дома с планировкой: проект №46-09EGL, 156,65 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_67_raw_visual_plans_one_storey/46-09EGL.jpg,Одноэтажные дома с планировкой,,"Одноэтажные дома с планировкой — готовый проект №46-09EGL площадью 156,65 м². Характеристики: 1 этаж, габариты 13.55×23.95 м, материал стен — газобетон. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/46-09EGL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_one_storey_batch_67&utm_content=pin_12721_46-09EGL_plans&utm_term=proekty-domov-s-planirovkami,,"одноэтажные дома с планировкой, проект дома 46-09EGL, дом 156,65 м², 1 этаж, планировка дома, планы этажей, готовый проект дома, газобетон, catalog-plans.ru"
"Двухэтажные дома с планировкой: проект №48-21B, 210,99 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_68_raw_visual_plans_two_storey/48-21B.jpg,Двухэтажные дома с планировкой,,"Двухэтажные дома с планировкой — готовый проект №48-21B площадью 210,99 м². Характеристики: 2 этажа, габариты 13.33×13.74 м, материал стен — кирпич. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/48-21B?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_two_storey_batch_68&utm_content=pin_12921_48-21B_plans&utm_term=proekty-domov-s-planirovkami,,"двухэтажные дома с планировкой, проект дома 48-21B, дом 210,99 м², 2 этажа, планировка дома, планы этажей, готовый проект дома, кирпич, catalog-plans.ru"
"Одноэтажные дома с планировкой: проект №15-23, 85,8 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_67_raw_visual_plans_one_storey/15-23.jpg,Одноэтажные дома с планировкой,,"Одноэтажные дома с планировкой — готовый проект №15-23 площадью 85,8 м². Характеристики: 1 этаж, габариты 8.5×12.5 м, материал стен — газобетон. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/15-23?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_one_storey_batch_67&utm_content=pin_12722_15-23_plans&utm_term=proekty-domov-s-planirovkami,,"одноэтажные дома с планировкой, проект дома 15-23, дом 85,8 м², 1 этаж, планировка дома, планы этажей, готовый проект дома, газобетон, catalog-plans.ru"
"Двухэтажные дома с планировкой: проект №30-45, 257 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_68_raw_visual_plans_two_storey/30-45.jpg,Двухэтажные дома с планировкой,,"Двухэтажные дома с планировкой — готовый проект №30-45 площадью 257 м². Характеристики: 2 этажа, габариты 11×11 м, материал стен — кирпич. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/30-45?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_two_storey_batch_68&utm_content=pin_12922_30-45_plans&utm_term=proekty-domov-s-planirovkami,,"двухэтажные дома с планировкой, проект дома 30-45, дом 257 м², 2 этажа, планировка дома, планы этажей, готовый проект дома, кирпич, catalog-plans.ru"
"Одноэтажные дома с планировкой: проект №46-09NGL, 165,64 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_67_raw_visual_plans_one_storey/46-09NGL.jpg,Одноэтажные дома с планировкой,,"Одноэтажные дома с планировкой — готовый проект №46-09NGL площадью 165,64 м². Характеристики: 1 этаж, габариты 14×18.32 м, материал стен — газобетон. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/46-09NGL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_one_storey_batch_67&utm_content=pin_12723_46-09NGL_plans&utm_term=proekty-domov-s-planirovkami,,"одноэтажные дома с планировкой, проект дома 46-09NGL, дом 165,64 м², 1 этаж, планировка дома, планы этажей, готовый проект дома, газобетон, catalog-plans.ru"
"Двухэтажные дома с планировкой: проект №40-05AB, 175,73 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_68_raw_visual_plans_two_storey/40-05AB.jpg,Двухэтажные дома с планировкой,,"Двухэтажные дома с планировкой — готовый проект №40-05AB площадью 175,73 м². Характеристики: 2 этажа, габариты 10×13.9 м, материал стен — газобетон. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/40-05AB?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_two_storey_batch_68&utm_content=pin_12923_40-05AB_plans&utm_term=proekty-domov-s-planirovkami,,"двухэтажные дома с планировкой, проект дома 40-05AB, дом 175,73 м², 2 этажа, планировка дома, планы этажей, готовый проект дома, газобетон, catalog-plans.ru"
"Одноэтажные дома с планировкой: проект №57-24K, 165,9 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_67_raw_visual_plans_one_storey/57-24K.jpg,Одноэтажные дома с планировкой,,"Одноэтажные дома с планировкой — готовый проект №57-24K площадью 165,9 м². Характеристики: 1 этаж, габариты 15.6×18.6 м, материал стен — кирпич. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/57-24K?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_one_storey_batch_67&utm_content=pin_12724_57-24K_plans&utm_term=proekty-domov-s-planirovkami,,"одноэтажные дома с планировкой, проект дома 57-24K, дом 165,9 м², 1 этаж, планировка дома, планы этажей, готовый проект дома, кирпич, catalog-plans.ru"
"Двухэтажные дома с планировкой: проект №33-17, 131,4 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_68_raw_visual_plans_two_storey/33-17.jpg,Двухэтажные дома с планировкой,,"Двухэтажные дома с планировкой — готовый проект №33-17 площадью 131,4 м². Характеристики: 2 этажа, габариты 8.4×11 м, материал стен — кирпич. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/33-17?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_two_storey_batch_68&utm_content=pin_12924_33-17_plans&utm_term=proekty-domov-s-planirovkami,,"двухэтажные дома с планировкой, проект дома 33-17, дом 131,4 м², 2 этажа, планировка дома, планы этажей, готовый проект дома, кирпич, catalog-plans.ru"
"Одноэтажные дома с планировкой: проект №45-08TABG, 233,74 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_67_raw_visual_plans_one_storey/45-08TABG.jpg,Одноэтажные дома с планировкой,,"Одноэтажные дома с планировкой — готовый проект №45-08TABG площадью 233,74 м². Характеристики: 1 этаж, габариты 16.1×23 м, материал стен — газобетон. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/45-08TABG?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_one_storey_batch_67&utm_content=pin_12725_45-08TABG_plans&utm_term=proekty-domov-s-planirovkami,,"одноэтажные дома с планировкой, проект дома 45-08TABG, дом 233,74 м², 1 этаж, планировка дома, планы этажей, готовый проект дома, газобетон, catalog-plans.ru"
"Двухэтажные дома с планировкой: проект №40-75ABGL, 150,01 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_68_raw_visual_plans_two_storey/40-75ABGL.jpg,Двухэтажные дома с планировкой,,"Двухэтажные дома с планировкой — готовый проект №40-75ABGL площадью 150,01 м². Характеристики: 2 этажа, габариты 12.8×13.66 м, материал стен — газобетон. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/40-75ABGL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_two_storey_batch_68&utm_content=pin_12925_40-75ABGL_plans&utm_term=proekty-domov-s-planirovkami,,"двухэтажные дома с планировкой, проект дома 40-75ABGL, дом 150,01 м², 2 этажа, планировка дома, планы этажей, готовый проект дома, газобетон, catalog-plans.ru"
"Одноэтажные дома с планировкой: проект №45-64TAML, 279,45 м²",https://raw.githubusercontent.com/nemchenik/test/890e420372c454ec1d75b0a087aa53c228efd1b2/pinterest/generated_batch_67_raw_visual_plans_one_storey/45-64TAML.jpg,Одноэтажные дома с планировкой,,"Одноэтажные дома с планировкой — готовый проект №45-64TAML площадью 279,45 м². Характеристики: 1 этаж, габариты 18.57×27.24 м, материал стен — монолитный каркас. На изображении показаны оригинальная визуализация дома и реальные планы этажей. Сохраните планировку для сравнения и откройте проект в каталоге, чтобы посмотреть состав документации и актуальную стоимость.",https://catalog-plans.ru/catalog/45-64TAML?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_raw_visual_plans_one_storey_batch_67&utm_content=pin_12726_45-64TAML_plans&utm_term=proekty-domov-s-planirovkami,,"одноэтажные дома с планировкой, проект дома 45-64TAML, дом 279,45 м², 1 этаж, планировка дома, планы этажей, готовый проект дома, монолитный каркас, catalog-plans.ru"
