Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"Проект дома №40-84D площадью 219,93 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/40-84D.jpg,Проекты частных домов,,"Готовый проект дома №40-84D площадью 219,93 м²: 2 этажа, габариты 18.19×18.19 м, материал стен — кирпич. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/40-84D?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9522_40-84D_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 40-84D, проект дома 219,93 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №36-70 площадью 189,2 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/36-70.jpg,Проекты частных домов,,"Готовый проект дома №36-70 площадью 189,2 м²: 2 этажа, габариты 11.1×14.4 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/36-70?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9523_36-70_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 36-70, проект дома 189,2 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №46-12L площадью 204,69 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/46-12L.jpg,Проекты частных домов,,"Готовый проект дома №46-12L площадью 204,69 м²: 2 этажа, габариты 11.92×19.34 м, материал стен — кирпич. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/46-12L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9524_46-12L_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 46-12L, проект дома 204,69 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №58-52 площадью 168,24 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/58-52.jpg,Проекты частных домов,,"Готовый проект дома №58-52 площадью 168,24 м²: 2 этажа, габариты 10.9×10.9 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/58-52?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9525_58-52_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 58-52, проект дома 168,24 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №49-09 площадью 175,4 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/49-09.jpg,Проекты частных домов,,"Готовый проект дома №49-09 площадью 175,4 м²: 2 этажа, габариты 12.6×14.1 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/49-09?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9526_49-09_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 49-09, проект дома 175,4 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №62-26 площадью 173,5 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/62-26.jpg,Проекты частных домов,,"Готовый проект дома №62-26 площадью 173,5 м²: 1 этаж, габариты 15.8×20 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/62-26?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9527_62-26_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 62-26, проект дома 173,5 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №51-92 площадью 160,4 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/51-92.jpg,Проекты частных домов,,"Готовый проект дома №51-92 площадью 160,4 м²: 2 этажа, габариты 11.2×11.3 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/51-92?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9528_51-92_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 51-92, проект дома 160,4 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №65-30L площадью 231,78 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/65-30L.jpg,Проекты частных домов,,"Готовый проект дома №65-30L площадью 231,78 м²: 2 этажа, габариты 9.94×17.29 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/65-30L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9529_65-30L_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 65-30L, проект дома 231,78 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №57-09KL площадью 181,15 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/57-09KL.jpg,Проекты частных домов,,"Готовый проект дома №57-09KL площадью 181,15 м²: 2 этажа, габариты 10.43×14.43 м, материал стен — кирпич. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-09KL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9530_57-09KL_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 57-09KL, проект дома 181,15 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, кирпич, catalog-plans.ru"
Проект дома №61-41 площадью 143 м²,https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/61-41.jpg,Проекты частных домов,,"Готовый проект дома №61-41 площадью 143 м²: 2 этажа, габариты 9.85×9.95 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/61-41?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9531_61-41_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 61-41, проект дома 143 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №58-75ABL площадью 162,21 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/58-75ABL.jpg,Проекты частных домов,,"Готовый проект дома №58-75ABL площадью 162,21 м²: 2 этажа, габариты 10×10 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/58-75ABL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9532_58-75ABL_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 58-75ABL, проект дома 162,21 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №70-85BK1 площадью 161,13 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/70-85BK1.jpg,Проекты частных домов,,"Готовый проект дома №70-85BK1 площадью 161,13 м²: 2 этажа, габариты 11.095×14.76 м, материал стен — кирпич. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/70-85BK1?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9533_70-85BK1_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 70-85BK1, проект дома 161,13 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №49-81 площадью 339,5 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/49-81.jpg,Проекты частных домов,,"Готовый проект дома №49-81 площадью 339,5 м²: 2 этажа, габариты 14×19.15 м, материал стен — кирпич. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/49-81?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9534_49-81_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 49-81, проект дома 339,5 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, кирпич, catalog-plans.ru"
Проект дома №61-51 площадью 228 м²,https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/61-51.jpg,Проекты частных домов,,"Готовый проект дома №61-51 площадью 228 м²: 2 этажа, габариты 12×12 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/61-51?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9535_61-51_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 61-51, проект дома 228 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №40-56DBK1L площадью 355,78 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/40-56DBK1L.jpg,Проекты частных домов,,"Готовый проект дома №40-56DBK1L площадью 355,78 м²: 3 этажа, габариты 12.2×13.52 м, материал стен — кирпич. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/40-56DBK1L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9536_40-56DBK1L_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 40-56DBK1L, проект дома 355,78 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №60-65 площадью 333,9 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/60-65.jpg,Проекты частных домов,,"Готовый проект дома №60-65 площадью 333,9 м²: 2 этажа, габариты 15.24×26.99 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/60-65?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9537_60-65_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 60-65, проект дома 333,9 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №58-49 площадью 290,92 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/58-49.jpg,Проекты частных домов,,"Готовый проект дома №58-49 площадью 290,92 м²: 2 этажа, габариты 12.45×12.95 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/58-49?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9538_58-49_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 58-49, проект дома 290,92 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №58-84BATWC площадью 191,89 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/58-84BATWC.jpg,Проекты частных домов,,"Готовый проект дома №58-84BATWC площадью 191,89 м²: 1 этаж, габариты 8.68×13.55 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/58-84BATWC?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9539_58-84BATWC_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 58-84BATWC, проект дома 191,89 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №48-24GF площадью 319,33 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/48-24GF.jpg,Проекты частных домов,,"Готовый проект дома №48-24GF площадью 319,33 м²: 2 этажа, габариты 15.29×17 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/48-24GF?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9540_48-24GF_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 48-24GF, проект дома 319,33 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
Проект дома №37-08 площадью 223 м²,https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/37-08.jpg,Проекты частных домов,,"Готовый проект дома №37-08 площадью 223 м²: 2 этажа, габариты 15×15.6 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/37-08?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9541_37-08_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 37-08, проект дома 223 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №35-11 площадью 392,7 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/35-11.jpg,Проекты частных домов,,"Готовый проект дома №35-11 площадью 392,7 м²: 3 этажа, габариты 15.3×15.9 м, материал стен — кирпич. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/35-11?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9542_35-11_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 35-11, проект дома 392,7 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №30-54 площадью 275,1 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/30-54.jpg,Проекты частных домов,,"Готовый проект дома №30-54 площадью 275,1 м²: 2 этажа, габариты 14.5×18.3 м, материал стен — кирпич. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/30-54?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9543_30-54_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 30-54, проект дома 275,1 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, кирпич, catalog-plans.ru"
"Проект дома №65-52GL площадью 101,12 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/65-52GL.jpg,Проекты частных домов,,"Готовый проект дома №65-52GL площадью 101,12 м²: 1 этаж, габариты 12.4×12.6 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/65-52GL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9544_65-52GL_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 65-52GL, проект дома 101,12 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
"Проект дома №57-22L площадью 240,24 м²",https://raw.githubusercontent.com/nemchenik/test/e701def0cc9a46ab4b2f865eb3c56ffecfe50974/pinterest/generated_batch_51_chromatic_random_static/57-22L.jpg,Проекты частных домов,,"Готовый проект дома №57-22L площадью 240,24 м²: 2 этажа, габариты 12×14.16 м, материал стен — газобетон. Архитектурная визуализация и ключевые характеристики собраны на одной карточке. Сохраните проект и откройте каталог, чтобы посмотреть подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-22L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_chromatic_random_static_batch_51&utm_content=pin_9545_57-22L_chromatic&utm_term=proekty-chastnyh-domov,,"проект дома 57-22L, проект дома 240,24 м², готовый проект дома, визуализация дома, характеристики дома, частный дом, газобетон, catalog-plans.ru"
