Warning: truncated output (original token count: 71650)
Total output lines: 201

﻿Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Проект дома №70-96: четыре фасада,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/70-96.mp4,Красивые фасады домов,00:01,"Проект дома №70-96. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 155,31 м²; 2 этажа; габариты 9.97×9.97 м; материал — деревянный каркас; стиль — шале. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/70-96?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7922_70-96_brass_facades&utm_term=krasivye-fasady-domov,,"проект дома 70-96, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 155,31 м², деревянный каркас, шале"
Дом №57-92K: короткий обзор проекта,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/57-92K.mp4,Архитектура частного дома,00:01,"Проект дома №57-92K. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 303,67 м²; 2 этажа; габариты 13.04×20.34 м; материал — кирпич. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/57-92K?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7923_57-92k_premium_architecture&utm_term=arhitektura-chastnogo-doma,,"проект дома 57-92K, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 303,67 м², кирпич"
Проект дома №59-25: видеообзор,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/59-25.mp4,Дома с планами и фасадами,00:01,"Проект дома №59-25. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 209,74 м²; 2 этажа; габариты 11.4×14.7 м; материал — газобетон; стиль — скандинавский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/59-25?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7924_59-25_burgundy_atelier&utm_term=doma-s-planami-i-fasadami,,"проект дома 59-25, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 209,74 м², газобетон, скандинавский"
Дом №36-22: планы и фасады,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/36-22.mp4,Двухэтажные проекты домов,00:01,"Проект дома №36-22. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 532,8 м²; 2 этажа; габариты 15.58×18 м; материал — кирпич; стиль — скандинавский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/36-22?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7925_36-22_ivory_floor_plans&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 36-22, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 532,8 м², кирпич, скандинавский"
Проект №31-41: архитектура крупным планом,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/31-41.mp4,Планировки загородных домов,00:01,"Проект дома №31-41. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 413,41 м²; 3 этажа; габариты 14.05×23.02 м; материал — кирпич. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/31-41?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7926_31-41_brass_facades&utm_term=planirovki-zagorodnyh-domov,,"проект дома 31-41, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 413,41 м², кирпич"
Дом №58-23AK: готовая планировка в видео,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/58-23AK.mp4,Готовые проекты домов,00:01,"Проект дома №58-23AK. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 216,68 м²; 2 этажа; габариты 13.02×14.93 м; материал — кирпич; стиль — скандинавский. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/58-23AK?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7927_58-23ak_premium_architecture&utm_term=gotovye-proekty-domov,,"проект дома 58-23AK, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 216,68 м², кирпич, скандинавский"
Проект дома №40-98AMGL: четыре фасада,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/40-98AMGL.mp4,Архитектура частного дома,00:01,"Проект дома №40-98AMGL. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 235,24 м²; 3 этажа; габариты 11.24×14 м; материал — газобетон; стиль — английский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/40-98AMGL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7928_40-98amgl_burgundy_atelier&utm_term=arhitektura-chastnogo-doma,,"проект дома 40-98AMGL, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 235,24 м², газобетон, английский"
Дом №68-29: короткий обзор проекта,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/68-29.mp4,Красивые фасады домов,00:01,"Проект дома №68-29. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 192,05 м²; 2 этажа; габариты 11.9×12.1 м; материал — газобетон; стиль — европейский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/68-29?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7929_68-29_ivory_floor_plans&utm_term=krasivye-fasady-domov,,"проект дома 68-29, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 192,05 м², газобетон, европейский"
Проект дома №48-21BL: видеообзор,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/48-21BL.mp4,Архитектура частного дома,00:01,"Проект дома №48-21BL. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 210,99 м²; 2 этажа; габариты 13.35×13.74 м; материал — кирпич; стиль — современный. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/48-21BL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7930_48-21bl_brass_facades&utm_term=arhitektura-chastnogo-doma,,"проект дома 48-21BL, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 210,99 м², кирпич, современный"
Дом №63-40AKL: планы и фасады,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/63-40AKL.mp4,Дома с планами и фасадами,00:01,"Проект дома №63-40AKL. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 255,08 м²; 2 этажа; габариты 14.76×17.17 м; материал — кирпич; стиль — стиль Райта. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/63-40AKL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7931_63-40akl_premium_architecture&utm_term=doma-s-planami-i-fasadami,,"проект дома 63-40AKL, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 255,08 м², кирпич, стиль Райта"
Проект №62-22DL: архитектура крупным планом,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/62-22DL.mp4,Одноэтажные проекты домов,00:01,"Проект дома №62-22DL. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 248,59 м²; 1 этаж; габариты 18×20.2 м; материал — газобетон; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/62-22DL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7932_62-22dl_burgundy_atelier&utm_term=odnoetazhnye-proekty-domov,,"проект дома 62-22DL, Одноэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 248,59 м², газобетон, европейский"
Дом №40-93HM: готовая планировка в видео,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/40-93HM.mp4,Проекты частных домов,00:01,"Проект дома №40-93HM. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 247,6 м²; 2 этажа; габариты 13.46×14.26 м; материал — блоки из ракушечника 380; стиль — хай-тек. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/40-93HM?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7933_40-93hm_ivory_floor_plans&utm_term=proekty-chastnyh-domov,,"проект дома 40-93HM, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 247,6 м², блоки из ракушечника 380, хай-тек"
Проект дома №32-28: четыре фасада,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/32-28.mp4,Готовые проекты домов,00:01,"Проект дома №32-28. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 239,4 м²; 2 этажа; габариты 10.58×15.98 м; материал — кирпич; стиль — европейский. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/32-28?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7934_32-28_brass_facades&utm_term=gotovye-proekty-domov,,"проект дома 32-28, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 239,4 м², кирпич, европейский"
Дом №64-97A: короткий обзор проекта,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/64-97A.mp4,Планировки загородных домов,00:01,"Проект дома №64-97A. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 246,07 м²; 2 этажа; габариты 10×11.5 м; материал — газобетон; стиль — европейский. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/64-97A?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7935_64-97a_premium_architecture&utm_term=planirovki-zagorodnyh-domov,,"проект дома 64-97A, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 246,07 м², газобетон, европейский"
Проект дома №46-58L: видеообзор,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/46-58L.mp4,Красивые фасады домов,00:01,"Проект дома №46-58L. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 257,94 м²; 2 этажа; габариты 11.6×15.74 м; материал — кирпич; стиль — стиль Райта. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/46-58L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7936_46-58l_burgundy_atelier&utm_term=krasivye-fasady-domov,,"проект дома 46-58L, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 257,94 м², кирпич, стиль Райта"
Дом №62-72F: планы и фасады,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/62-72F.mp4,Архитектура частного дома,00:01,"Проект дома №62-72F. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 327,69 м²; 2 этажа; габариты 16.765×19.31 м; материал — газобетон; стиль — хай-тек. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/62-72F?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7937_62-72f_ivory_floor_plans&utm_term=arhitektura-chastnogo-doma,,"проект дома 62-72F, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 327,69 м², газобетон, хай-тек"
Проект №46-96BG: архитектура крупным планом,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/46-96BG.mp4,Дома с планами и фасадами,00:01,"Проект дома №46-96BG. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 232,52 м²; 2 этажа; габариты 13.25×14.7 м; материал — газобетон; стиль — хай-тек. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/46-96BG?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7938_46-96bg_brass_facades&utm_term=doma-s-planami-i-fasadami,,"проект дома 46-96BG, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 232,52 м², газобетон, хай-тек"
Дом №13-68: готовая планировка в видео,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/13-68.mp4,Двухэтажные проекты домов,00:01,Проект дома №13-68. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 172 м²; 2 этажа; габариты 13.1×18.77 м; материал — дерево; стиль — европейский. Сохраните вариант и сравните его с другими проектами из каталога.,https://catalog-plans.ru/catalog/13-68?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7939_13-68_premium_architecture&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 13-68, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 172 м², дерево, европейский"
Проект дома №15-33: четыре фасада,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/15-33.mp4,Проекты частных домов,00:01,"Проект дома №15-33. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 74,2 м²; 1 этаж; габариты 8.25×13.05 м; материал — кирпич; стиль — хай-тек. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/15-33?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7940_15-33_burgundy_atelier&utm_term=proekty-chastnyh-domov,,"проект дома 15-33, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 74,2 м², кирпич, хай-тек"
Дом №46-97L: короткий обзор проекта,https://raw.githubusercontent.com/nemchenik/test/75b101380983e3279778e7998b552999550e0250/pinterest/generated_batch_43_burgundy_atelier_video/46-97L.mp4,Готовые проекты домов,00:01,"Проект дома №46-97L. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 200,32 м²; 2 этажа; габариты 11.8×12.05 м; материал — кирпич; стиль — европейский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/46-97L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_burgundy_atelier_video_batch_43&utm_content=pin_7941_46-97l_ivory_floor_plans&utm_term=gotovye-proekty-domov,,"проект дома 46-97L, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 200,32 м², кирпич, европейский"
